variant,target,feature,gain
xgboost_multisource_hourly,target_us_aqi,lag12_carbon_monoxide,16.34507179260254
xgboost_multisource_hourly,target_us_aqi,rolling12_traffic_density_std,15.891469955444336
xgboost_multisource_hourly,target_us_aqi,rolling6_traffic_density_mean,15.712921142578125
xgboost_multisource_hourly,target_us_aqi,lag12_currentspeed,15.549627304077148
xgboost_multisource_hourly,target_us_aqi,lag3_carbon_monoxide,15.419737815856934
xgboost_multisource_hourly,target_us_aqi,estimated_vehicles,15.030559539794922
xgboost_multisource_hourly,target_us_aqi,rolling3_currentspeed_std,14.658008575439453
xgboost_multisource_hourly,target_us_aqi,lag1_congestion_ratio,14.595894813537598
xgboost_multisource_hourly,target_us_aqi,rolling6_currentspeed_mean,14.313752174377441
xgboost_multisource_hourly,target_us_aqi,rolling6_currentspeed_std,14.129383087158203
xgboost_multisource_hourly,target_us_aqi,rolling12_currentspeed_std,13.806827545166016
xgboost_multisource_hourly,target_us_aqi,lag2_currentspeed,12.432449340820312
xgboost_multisource_hourly,target_us_aqi,lag1_carbon_monoxide,12.390222549438477
xgboost_multisource_hourly,target_us_aqi,rolling3_traffic_density_std,12.024868965148926
xgboost_multisource_hourly,target_us_aqi,lag3_traffic_density,10.814271926879883
xgboost_multisource_hourly,target_us_aqi,lag1_freeflowspeed,10.705248832702637
xgboost_multisource_hourly,target_us_aqi,area_km2,9.90994930267334
xgboost_multisource_hourly,target_us_aqi,lag6_traffic_density,9.356315612792969
xgboost_multisource_hourly,target_us_aqi,lag6_freeflowspeed,9.312446594238281
xgboost_multisource_hourly,target_us_aqi,lag2_freeflowspeed,8.456727981567383
xgboost_multisource_hourly,target_us_aqi,lag3_freeflowspeed,8.339347839355469
xgboost_multisource_hourly,target_us_aqi,density_person_km2,7.615134239196777
xgboost_multisource_hourly,target_us_aqi,lag12_freeflowspeed,7.598340034484863
xgboost_multisource_hourly,target_us_aqi,lag1_traffic_density,6.004101753234863
xgboost_multisource_hourly,target_us_aqi,population,5.196078777313232
